,Gender,Label,Name_written,Name_spoken,segments,syllables,SCR,OCR,SCE,OCE,FVR,CVR,BVR,VE
9082,Male,0,robert,r ɒ b ɜ t,5,2,0.2,0.4,0,1,0.2,0.0,0.2,0
9083,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9084,Male,0,patrick,p æ t r ɪ k,6,2,0.16666666666666666,0.5,0,1,0.3333333333333333,0.0,0.0,0
9085,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
9086,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9087,Male,0,scott,s k ɒ t,4,1,0.0,0.75,0,1,0.0,0.0,0.25,0
9088,Male,0,kevin,k e v ɪ n,5,2,0.2,0.4,1,0,0.4,0.0,0.0,0
9089,Male,0,jeremy,ʤ e r ə m i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9090,Male,0,thomas,t ɒ m ə s,5,2,0.2,0.4,0,1,0.0,0.2,0.2,0
9091,Male,0,casey,k eɪ s i,4,2,0.0,0.5,0,0,0.25,0.0,0.0,1
9092,Male,0,jeremy,ʤ e r ə m i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9093,Male,0,emery,e m ɜ i,4,3,0.25,0.0,0,0,0.75,0.0,0.0,1
9094,Male,0,tariq,t ɒ r i k,5,2,0.2,0.4,0,1,0.2,0.0,0.2,0
9095,Male,0,jared,ʤ e r ɪ d,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
9096,Male,0,micheal,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9097,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9098,Male,0,marco,m ɒ r k o,5,2,0.4,0.2,0,0,0.0,0.0,0.4,1
9099,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9100,Male,0,desmond,d e z m ə n d,7,2,0.2857142857142857,0.42857142857142855,0,1,0.14285714285714285,0.14285714285714285,0.0,0
9101,Male,0,christian,k r ɪ s ʧ ə n,7,2,0.2857142857142857,0.42857142857142855,1,0,0.14285714285714285,0.14285714285714285,0.0,0
9102,Male,0,seth,s e ɵ,3,1,0.0,0.6666666666666666,0,1,0.3333333333333333,0.0,0.0,0
9103,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
9104,Male,0,diego,d i eɪ g o,5,2,0.0,0.4,0,0,0.2,0.0,0.2,1
9105,Male,0,owen,o ə n,3,2,0.3333333333333333,0.0,1,0,0.0,0.3333333333333333,0.3333333333333333,0
9106,Male,0,owen,o ə n,3,2,0.3333333333333333,0.0,1,0,0.0,0.3333333333333333,0.3333333333333333,0
9107,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
9108,Male,0,mike,m aɪ k,3,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.0,0.0,0
9109,Male,0,john,ʤ ɒ n,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
9110,Male,0,nicholas,n ɪ k ə l ə s,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.2857142857142857,0.0,0
9111,Male,0,brian,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
9112,Male,0,devon,d e v ə n,5,2,0.2,0.4,1,0,0.2,0.2,0.0,0
9113,Male,0,timothy,t ɪ m ə ɵ i,6,3,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9114,Male,0,quintin,k w ɪ n t ɪ n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.2857142857142857,0.0,0.0,0
9115,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9116,Male,0,elmer,e l m ɜ,4,2,0.5,0.0,0,0,0.5,0.0,0.0,1
9117,Male,0,chaim,h aɪ ɪ m,4,1,0.25,0.25,1,0,0.25,0.0,0.0,0
9118,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9119,Male,0,tyler,t aɪ l ɜ,4,2,0.25,0.25,0,0,0.25,0.0,0.0,1
9120,Male,0,frank,f r æ ŋ k,5,1,0.4,0.4,0,1,0.2,0.0,0.0,0
9121,Male,0,yosef,j o s ə f,5,2,0.2,0.4,0,1,0.0,0.2,0.2,0
9122,Male,0,cameron,k æ m ɜ ə n,6,3,0.3333333333333333,0.16666666666666666,1,0,0.3333333333333333,0.16666666666666666,0.0,0
9123,Male,0,carlos,k ɒ r l o s,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.0,0.3333333333333333,0
9124,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9125,Male,0,ryan,r aɪ ə n,4,1,0.5,0.0,1,0,0.0,0.25,0.0,0
9126,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9127,Male,0,jake,ʤ eɪ k,3,2,0.0,0.6666666666666666,0,1,0.0,0.0,0.0,0
9128,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9129,Male,0,andre,ɒ n d r eɪ,5,2,0.4,0.2,0,0,0.0,0.0,0.2,0
9130,Male,0,julian,ʤ u l i ə n,6,2,0.3333333333333333,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0
9131,Male,0,justin,ʤ ə s t ə n,6,2,0.16666666666666666,0.5,1,0,0.0,0.3333333333333333,0.0,0
9132,Male,0,grant,g r æ n t,5,1,0.4,0.4,0,1,0.2,0.0,0.0,0
9133,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
9134,Male,0,nicholas,n ɪ k ə l ə s,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.2857142857142857,0.0,0
9135,Male,0,shimon,ʃ i m o n,5,2,0.4,0.2,1,0,0.2,0.0,0.2,0
9136,Male,0,javier,h ɒ v i e r,6,2,0.16666666666666666,0.3333333333333333,1,0,0.3333333333333333,0.0,0.16666666666666666,0
9137,Male,0,john,ʤ ɒ n,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
9138,Male,0,dante,d ɒ n t eɪ,5,2,0.2,0.4,0,0,0.0,0.0,0.2,0
9139,Male,0,samuel,s æ m j u l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.0,0.16666666666666666,0
9140,Male,0,robert,r ɒ b ɜ t,5,2,0.2,0.4,0,1,0.2,0.0,0.2,0
9141,Male,0,damon,d eɪ m ə n,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9142,Male,0,evan,e v ə n,4,2,0.25,0.25,1,0,0.25,0.25,0.0,0
9143,Male,0,robert,r ɒ b ɜ t,5,2,0.2,0.4,0,1,0.2,0.0,0.2,0
9144,Male,0,allan,æ l ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
9145,Male,0,bryan,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
9146,Male,0,diego,d i eɪ g o,5,2,0.0,0.4,0,0,0.2,0.0,0.2,1
9147,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
9148,Male,0,jose,h o z eɪ,4,2,0.0,0.5,0,0,0.0,0.0,0.25,0
9149,Male,0,colin,k o l ɪ n,5,2,0.4,0.2,1,0,0.2,0.0,0.2,0
9150,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
9151,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9152,Male,0,miles,m aɪ l z,4,2,0.5,0.25,0,1,0.0,0.0,0.0,0
9153,Male,0,marlon,m ɒ r l ə n,6,2,0.6666666666666666,0.0,1,0,0.0,0.16666666666666666,0.16666666666666666,0
9154,Male,0,aaron,e r ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
9155,Male,0,alex,æ l ə k s,5,2,0.2,0.4,0,1,0.2,0.2,0.0,0
9156,Male,0,alexander,æ l ə g z æ n d ɜ,9,4,0.2222222222222222,0.3333333333333333,0,0,0.3333333333333333,0.1111111111111111,0.0,1
9157,Male,0,asher,æ ʃ ɜ,3,2,0.0,0.3333333333333333,0,0,0.6666666666666666,0.0,0.0,1
9158,Male,0,luis,l u i s,4,1,0.25,0.25,0,1,0.25,0.0,0.25,0
9159,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9160,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9161,Male,0,austin,ɔ s t ə n,5,2,0.2,0.4,1,0,0.0,0.2,0.2,0
9162,Male,0,terrence,t e r ə n s,6,3,0.3333333333333333,0.3333333333333333,0,1,0.16666666666666666,0.16666666666666666,0.0,0
9163,Male,0,brian,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
9164,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9165,Male,0,keith,k i ɵ,3,1,0.0,0.6666666666666666,0,1,0.3333333333333333,0.0,0.0,0
9166,Male,0,samuel,s æ m j u l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.0,0.16666666666666666,0
9167,Male,0,marcus,m ɒ r k ə s,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.16666666666666666,0.16666666666666666,0
9168,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
9169,Male,0,storm,s t ɔ r m,5,1,0.4,0.4,1,0,0.0,0.0,0.2,0
9170,Male,0,joshua,ʤ ɒ ʃ u ə,5,2,0.0,0.4,0,0,0.0,0.2,0.4,1
9171,Male,0,erik,e r ɪ k,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
9172,Male,0,amari,ɒ m ɒ r i,5,3,0.4,0.0,0,0,0.2,0.0,0.4,1
9173,Male,0,charles,ʧ ɒ r l z,5,2,0.4,0.4,0,1,0.0,0.0,0.2,0
9174,Male,0,nicola,n ɪ k o l ɒ,6,3,0.3333333333333333,0.16666666666666666,0,0,0.16666666666666666,0.0,0.3333333333333333,1
9175,Male,0,jonathan,ʤ ɒ n ə ɵ ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.0,0.2857142857142857,0.14285714285714285,0
9176,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9177,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
9178,Male,0,emmanuel,ɪ m æ n j u ə l,8,3,0.5,0.0,1,0,0.25,0.125,0.125,0
9179,Male,0,andrew,æ n d r u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
9180,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9181,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
9182,Male,0,garret,g e r ɪ t,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
9183,Male,0,jason,ʤ eɪ s ə n,5,2,0.2,0.4,1,0,0.0,0.2,0.0,0
9184,Male,0,charles,ʧ ɒ r l z,5,2,0.4,0.4,0,1,0.0,0.0,0.2,0
9185,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
9186,Male,0,david,d eɪ v ɪ d,5,2,0.0,0.6,0,1,0.2,0.0,0.0,0
9187,Male,0,charles,ʧ ɒ r l z,5,2,0.4,0.4,0,1,0.0,0.0,0.2,0
9188,Male,0,chaim,h aɪ ɪ m,4,1,0.25,0.25,1,0,0.25,0.0,0.0,0
9189,Male,0,rolando,r o l ɒ n d o,7,3,0.42857142857142855,0.14285714285714285,0,0,0.0,0.0,0.42857142857142855,1
9190,Male,0,tyler,t aɪ l ɜ,4,2,0.25,0.25,0,0,0.25,0.0,0.0,1
9191,Male,0,john,ʤ ɒ n,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
9192,Male,0,benjamin,b e n ʤ ə m ə n,8,3,0.375,0.25,1,0,0.125,0.25,0.0,0
9193,Male,0,christian,k r ɪ s ʧ ə n,7,2,0.2857142857142857,0.42857142857142855,1,0,0.14285714285714285,0.14285714285714285,0.0,0
9194,Male,0,brandon,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
9195,Male,0,alec,æ l ɪ k,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
9196,Male,0,evan,e v ə n,4,2,0.25,0.25,1,0,0.25,0.25,0.0,0
9197,Male,0,sean,ʃ ɔ n,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
9198,Male,0,shane,ʃ eɪ n,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
9199,Male,0,brandon,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
9200,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9201,Male,0,amir,ə m ɪ r,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
9202,Male,0,scott,s k ɒ t,4,1,0.0,0.75,0,1,0.0,0.0,0.25,0
9203,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9204,Male,0,aaron,e r ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
9205,Male,0,david,d eɪ v ɪ d,5,2,0.0,0.6,0,1,0.2,0.0,0.0,0
9206,Male,0,brandon,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
9207,Male,0,yosef,j o s ə f,5,2,0.2,0.4,0,1,0.0,0.2,0.2,0
9208,Male,0,alec,æ l ɪ k,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
9209,Male,0,malik,m æ l ɪ k,5,2,0.4,0.2,0,1,0.4,0.0,0.0,0
9210,Male,0,darius,d ɜ aɪ ə s,5,2,0.0,0.4,0,1,0.2,0.2,0.0,0
9211,Male,0,elias,ə l aɪ ə s,5,2,0.2,0.2,0,1,0.0,0.4,0.0,0
9212,Male,0,william,w ɪ l j ə m,6,2,0.6666666666666666,0.0,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9213,Male,0,jeremiah,ʤ e r ə m aɪ ə,7,3,0.2857142857142857,0.14285714285714285,0,0,0.14285714285714285,0.2857142857142857,0.0,1
9214,Male,0,lucas,l u k ə s,5,2,0.2,0.4,0,1,0.0,0.2,0.2,0
9215,Male,0,milton,m ɪ l t ə n,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9216,Male,0,jordan,ʤ ɔ r d ə n,6,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.16666666666666666,0.16666666666666666,0
9217,Male,0,ricky,r ɪ k i,4,2,0.25,0.25,0,0,0.5,0.0,0.0,1
9218,Male,0,jack,ʤ æ k,3,1,0.0,0.6666666666666666,0,1,0.3333333333333333,0.0,0.0,0
9219,Male,0,albert,æ l b ɜ t,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
9220,Male,0,william,w ɪ l j ə m,6,2,0.6666666666666666,0.0,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9221,Male,0,justin,ʤ ə s t ə n,6,2,0.16666666666666666,0.5,1,0,0.0,0.3333333333333333,0.0,0
9222,Male,0,jason,ʤ eɪ s ə n,5,2,0.2,0.4,1,0,0.0,0.2,0.0,0
9223,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
9224,Male,0,cameron,k æ m ɜ ə n,6,3,0.3333333333333333,0.16666666666666666,1,0,0.3333333333333333,0.16666666666666666,0.0,0
9225,Male,0,john,ʤ ɒ n,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
9226,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
9227,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9228,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9229,Male,0,angel,eɪ n ʤ ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9230,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9231,Male,0,nicholas,n ɪ k ə l ə s,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.2857142857142857,0.0,0
9232,Male,0,alan,æ l ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
9233,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9234,Male,0,dillon,d ɪ l ə n,5,2,0.4,0.2,1,0,0.2,0.2,0.0,0
9235,Male,0,george,ʤ ɔ r ʤ,4,2,0.25,0.5,0,1,0.0,0.0,0.25,0
9236,Male,0,tyler,t aɪ l ɜ,4,2,0.25,0.25,0,0,0.25,0.0,0.0,1
9237,Male,0,jeremy,ʤ e r ə m i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9238,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
9239,Male,0,jose,h o z eɪ,4,2,0.0,0.5,0,0,0.0,0.0,0.25,0
9240,Male,0,dylan,d ɪ l ə n,5,2,0.4,0.2,1,0,0.2,0.2,0.0,0
9241,Male,0,payton,p eɪ t ə n,5,2,0.2,0.4,1,0,0.0,0.2,0.0,0
9242,Male,0,donovan,d ɒ n ə v ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.0,0.2857142857142857,0.14285714285714285,0
9243,Male,0,jose,h o z eɪ,4,2,0.0,0.5,0,0,0.0,0.0,0.25,0
9244,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
9245,Male,0,julian,ʤ u l i ə n,6,2,0.3333333333333333,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0
9246,Male,0,david,d eɪ v ɪ d,5,2,0.0,0.6,0,1,0.2,0.0,0.0,0
9247,Male,0,nicholas,n ɪ k ə l ə s,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.2857142857142857,0.0,0
9248,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
9249,Male,0,ryan,r aɪ ə n,4,1,0.5,0.0,1,0,0.0,0.25,0.0,0
9250,Male,0,david,d eɪ v ɪ d,5,2,0.0,0.6,0,1,0.2,0.0,0.0,0
9251,Male,0,abraham,eɪ b r ə h æ m,7,3,0.2857142857142857,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
9252,Male,0,hillel,h ɪ l e l,5,2,0.4,0.2,1,0,0.4,0.0,0.0,0
9253,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
9254,Male,0,darren,d ɒ r ə n,5,2,0.4,0.2,1,0,0.0,0.2,0.2,0
9255,Male,0,dana,d eɪ n ə,4,2,0.25,0.25,0,0,0.0,0.25,0.0,1
9256,Male,0,kyle,k aɪ l,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
9257,Male,0,robert,r ɒ b ɜ t,5,2,0.2,0.4,0,1,0.2,0.0,0.2,0
9258,Male,0,connor,k ɒ n ɜ,4,2,0.25,0.25,0,0,0.25,0.0,0.25,1
9259,Male,0,steven,s t i v ə n,6,2,0.16666666666666666,0.5,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9260,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
9261,Male,0,jordan,ʤ ɔ r d ə n,6,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.16666666666666666,0.16666666666666666,0
9262,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
9263,Male,0,jonathan,ʤ ɒ n ə ɵ ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.0,0.2857142857142857,0.14285714285714285,0
9264,Male,0,nathaniel,n ə ɵ æ n j ə l,8,3,0.5,0.125,1,0,0.125,0.25,0.0,0
9265,Male,0,kenneth,k e n ɪ ɵ,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
9266,Male,0,dylan,d ɪ l ə n,5,2,0.4,0.2,1,0,0.2,0.2,0.0,0
9267,Male,0,fabian,f eɪ b i ə n,6,2,0.16666666666666666,0.3333333333333333,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9268,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9269,Male,0,thomas,t ɒ m ə s,5,2,0.2,0.4,0,1,0.0,0.2,0.2,0
9270,Male,0,mohammed,m o h æ m ɪ d,7,3,0.2857142857142857,0.2857142857142857,0,1,0.2857142857142857,0.0,0.14285714285714285,0
9271,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
9272,Male,0,thomas,t ɒ m ə s,5,2,0.2,0.4,0,1,0.0,0.2,0.2,0
9273,Male,0,emmett,e m ɪ t,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
9274,Male,0,david,d eɪ v ɪ d,5,2,0.0,0.6,0,1,0.2,0.0,0.0,0
9275,Male,0,elijah,e l aɪ ʤ ə,5,3,0.2,0.2,0,0,0.2,0.2,0.0,1
9276,Male,0,shane,ʃ eɪ n,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
9277,Male,0,james,ʤ eɪ m z,4,2,0.25,0.5,0,1,0.0,0.0,0.0,0
9278,Male,0,derek,d e r ɪ k,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
9279,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
9280,Male,0,lawrence,l ɔ r ə n s,6,3,0.5,0.16666666666666666,0,1,0.0,0.16666666666666666,0.16666666666666666,0
9281,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
9282,Male,0,samuel,s æ m j u l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.0,0.16666666666666666,0
9283,Male,0,kendall,k e n d ə l,6,2,0.3333333333333333,0.3333333333333333,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9284,Male,0,ali,ɒ l i,3,2,0.3333333333333333,0.0,0,0,0.3333333333333333,0.0,0.3333333333333333,1
9285,Male,0,jon,ʤ ɒ n,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
9286,Male,0,lazar,l eɪ z ɜ,4,2,0.25,0.25,0,0,0.25,0.0,0.0,1
9287,Male,0,david,d eɪ v ɪ d,5,2,0.0,0.6,0,1,0.2,0.0,0.0,0
9288,Male,0,luca,l u k ə,4,2,0.25,0.25,0,0,0.0,0.25,0.25,1
9289,Male,0,kieran,k i r ə n,5,2,0.4,0.2,1,0,0.2,0.2,0.0,0
9290,Male,0,paul,p ɔ l,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
9291,Male,0,tyler,t aɪ l ɜ,4,2,0.25,0.25,0,0,0.25,0.0,0.0,1
9292,Male,0,cameron,k æ m ɜ ə n,6,3,0.3333333333333333,0.16666666666666666,1,0,0.3333333333333333,0.16666666666666666,0.0,0
9293,Male,0,adam,æ d ə m,4,2,0.25,0.25,1,0,0.25,0.25,0.0,0
9294,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
9295,Male,0,evan,e v ə n,4,2,0.25,0.25,1,0,0.25,0.25,0.0,0
9296,Male,0,miguel,m ɪ g e l,5,2,0.4,0.2,1,0,0.4,0.0,0.0,0
9297,Male,0,darien,d e r i ə n,6,2,0.3333333333333333,0.16666666666666666,1,0,0.3333333333333333,0.16666666666666666,0.0,0
9298,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9299,Male,0,richard,r ɪ ʧ ɜ d,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
9300,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
9301,Male,0,steven,s t i v ə n,6,2,0.16666666666666666,0.5,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9302,Male,0,jack,ʤ æ k,3,1,0.0,0.6666666666666666,0,1,0.3333333333333333,0.0,0.0,0
9303,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
9304,Male,0,chaim,h aɪ ɪ m,4,1,0.25,0.25,1,0,0.25,0.0,0.0,0
9305,Male,0,asher,æ ʃ ɜ,3,2,0.0,0.3333333333333333,0,0,0.6666666666666666,0.0,0.0,1
9306,Male,0,scott,s k ɒ t,4,1,0.0,0.75,0,1,0.0,0.0,0.25,0
9307,Male,0,robert,r ɒ b ɜ t,5,2,0.2,0.4,0,1,0.2,0.0,0.2,0
9308,Male,0,devon,d e v ə n,5,2,0.2,0.4,1,0,0.2,0.2,0.0,0
9309,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
9310,Male,0,brandon,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
9311,Male,0,william,w ɪ l j ə m,6,2,0.6666666666666666,0.0,1,0,0.16666666666666666,0.16666666666666666,0.0,0
9312,Male,0,alan,æ l ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
9313,Male,0,chris,k r ɪ s,4,1,0.25,0.5,0,1,0.25,0.0,0.0,0
9314,Male,0,randolph,r æ n d ɒ l f,7,2,0.42857142857142855,0.2857142857142857,0,1,0.14285714285714285,0.0,0.14285714285714285,0
9315,Male,0,brandon,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
9316,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
9317,Male,0,elisha,e l ɪ ʃ ə,5,3,0.2,0.2,0,0,0.4,0.2,0.0,1
9318,Male,0,jordan,ʤ ɔ r d ə n,6,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.16666666666666666,0.16666666666666666,0
9319,Male,0,elijah,e l aɪ ʤ ə,5,3,0.2,0.2,0,0,0.2,0.2,0.0,1
9320,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
