"","title","contents"
"70","[김상규 칼럼] 무라드2세의 혁신과 코소보 전투의 승리","  세르비아의 코소보지역으로 나아가 후녀디를 기다렸다. 무라드2세의 각개격파 전략 알바니아의 지도자... 오스만 투르크의 비밀병기에 무너지다 10월 17일 양군은 코소보 벌판에서 마주쳐 접전을 벌였는데, 헝가리 군이... "
"71","'발칸 화약고'에 또 핏빛 전운... 세르비아·코소보, '차량번호판' 갈등","  앙숙인 세르비아와 코소보가 자동차 번호판 등록 문제를 놓고 신경전을 벌이면서 갈등에 다시 불이 붙을... “세르비아와 코소보가 벼랑 끝에 서 있다”며 “분쟁을 해결하지 못하면 폭력적인 과거로 돌아갈 가능성에... "
"72","세르비아 ""코소보, 북부에 경찰력 파견시 무력 충돌 가능성""","  앙숙' 코소보에 무력 충돌 가능성을 경고하며 두 나라 사이에 긴장이 고조되고 있다. '알바니안 데일리 뉴스'에 따르면 이비차 다치치 세르비아 외교부 장관은 11일(현지시간) 코소보 정부가 경찰력을 코소보 북부에 파견할... "
"73","EU, '갈등 재점화' 코소보-세르비아 중재 나선다","  파리에서 코소보, 세르비아 정상을 잇달아 만난다. EU 집행위 피터 스타노 대변인은 10일 트위터를 통해 ""양측 간 긴장을 완화하고 두 나라 사이의 관계가 진전될 수 있도록 보렐 대표가 내일 파리에서 알빈 쿠르티 코소보... "
"74","'발칸 앙숙' 코소보-세르비아, 차량 번호판 갈등 재연","  1만명 시위·경찰 578명 사임 등 세르비아계 집단 반발 코소보 총리 ""세르비아의 사보타주"" 규정 신창용 특파원 = 국경을 맞댄 '발칸반도 앙숙' 코소보와 세르비아가 자동차 번호판 교체 문제를 두고 재격돌하고 있다.... "
"75","코소보-세르비아, 번호판 갈등 재연…긴장 고조","  오랜 기간 동안 앙숙 관계인 세르비아와 코소보가 지난여름 차량 번호판을 두고 전쟁 공습경보까지 울리며 대립했었는데요. 그동안 잠정 연기됐던 코소보의 차량 번호판 교체 정책이 본격적인 시행에 들어가면서... "
"76","수영 은퇴 후 '코소보 차관'으로…""한국에서 쌓은 전문성 큰 힘 됐죠""","  다울리나 오스마니 코소보 문화유소년체육부 차관은 수영 국가대표 출신이다. 11살에 입문해 올림픽과 세계선수권대회 등 여러 국제대회에 코소보 유니폼을 입고 뛰었다. ""선수로서 물살을 가른 시간은 내 인생에 가장... "
"77","국민체육진흥공단, 제10회 드림투게더 서울포럼 개최… 코소보 차관 ‘스포츠...","  특히 이번 포럼에 참가하는 다울리나 오스마니(Daulina Osmani) 코소보 문화유소년체육부 차관은 DTM 석사과정을 2020년 마치고 본국으로 돌아가 2021년 4월 코소보 문화유소년체육부 차관이 됐다. 코소보 수영 국가대표... "
"78","[미스 유니버스 예선] 화해 메시지 전하는 미스 코소보","  11일(현지시간) 미국 뉴올리언스의 어니스트 N. 모리얼 컨벤션 센터에서 열린 제71회 미스 유니버스 대회 예선전에서 미스 코소보 대표 록사나 이브라히미(Roksana Ibrahimi)가 무대 위를 걷고 있다. "
"79","[포토] 도로 점거 끝내는 코소보 세르비아계 주민","  29일(현지시간) 코소보 북부 미트로비차시 인근 루다레 지역에 세르비아계 주민들이 도로 한 가운데 주차한 트럭들을 철수하고 있다. 2022.12.29/뉴스1 ⓒ AFP=뉴스1 "
"80","[포토] 코소보 북부의 나토 평화유지군","  = 29일(현지시간) 코소보 북부 미트로비차시 인근 루다레 지역 바리케이드 인근에서 북대소양조약기구(NATO·나토)평화유지군 소속 이탈리아 군인들이 서 있다. 2022.12.29/뉴스1 "
"81","카메라에 ""코소보는 세르비아 심장""…조코비치 메시지 파장","  ""코소보는 세르비아의 심장""이라며 ""폭력을 멈춰 달라"" 적었습니다. 최근 코소보에선 세르비아계 시위대와 평화유지군이 대치하며 긴장감이 커지고 있습니다. 언뜻 충돌 반대 메시지로 보이지만 '심장'이란 표현이... "
"82","""산타 옷 입고 뛰어요""…코소보 '산타클로스 자선 마라톤 행사'","  → [원문에서 영상 보기] https://news.sbs.co.kr/n/?id=N1007020444 코소보에서는 성탄절을 맞아 산타 복장을 한 1천500여 명의 선수가 참가한 산타클로스 자선 마라톤 행사가 열렸습니다. "
"83","조코비치는 애국자?...“코소보는 세르비아의 심장” 글 ‘일파만파’ “우리...","  파리|AFP 연합뉴스 노박 조코비치(36·세르비아)가 2023 프랑스오픈(롤랑가로스) 출전중 “코소보는... 파리| AFP 연합뉴스 조코비치는 지난달 29일 남자단식 1라운드 승리 뒤 “코소보는 세르비아의 심장이다. 폭력을... "
