"","title","contents"
"72","불가리아, 신재생 에너지 현황과 전망","  3 루마니아 34,172 173,274 55,078 5.5 -68.2 그리스 49,708 39,150 52,527 5.2 34.2 룩셈부르크 4,722 39,743 47,308 4.7 19.0... 2023년 초 불가리아와 루마니아는 협업해 국경 지대의 다뉴브강에 약 870㎿ 규모 수력발전소 2개를... "
"73","[유니버시아드] 이정현 20점 폭발했지만···한국, 루마니아에 패배","  한국이 루마니아에 졌다. 4일 한국 유니버시아드 남자농구 대표팀은 중국 청두에서 열린 제 31회 하계 유니버시아드 대회 루마니아와의 5-8위 결정전에서 56-66으로 패했다. 이정현(20점 4리바운드 3어시스트)이 3점슛... "
"74","""이 학교 뭔가.. 이상해요"" 영화 '더 넌2' 9월 개봉","  오는 9월 개봉을 확정 지은 영화 <더 넌 2>는 루마니아 수녀원 사건 4년 후, 수녀 모습을 한 악마가 다시... <더 넌>의 루마니아 수녀원 사건 이후 사라진 것 같던 악마 ‘발락’이 프랑스 기숙학교에서 다시 모습을 드러내고... "
"75","러 다뉴브강 공격에 우크라 곡물 4만t 손실…‘식량 위기’ 고조","  러시아군은 이날 루마니아와 국경을 맞댄 다뉴브강 항구 도시 이즈마일을 드론 수십 대로 공습했다.... 곡물을 이곳으로 옮긴 뒤 바지선이나 열차로 루마니아의 흑해 항구 콘스탄차로 이송해 외국으로 수출한다.... "
"76","“이제는 동유럽이다”…한화 레드백 수출 탄력 붙나","  각 국가별 맞춤형 제작능력 입증 루마니아, 장갑차 300여대 도입추진 한화 레드백 유력 후보 중 하나... 중인 루마니아가 한화의 장갑차인 ‘레드백’ 구매를 검토 중인 것으로 알려졌다. 장갑차의 사상 두 번째 수출까지... "
"77","‘심청’, ‘나비부인’ 유럽에 소개…해외로 뻗어나가는 대구오페라하우스 우...","  에스토니아와 루마니아 국립극장 무대에 대구오페라하우스의 우수 제작 공연들을 선보이기로 했기... 나아가 지난 4일에는 루마니아 부쿠레슈티 국립오페라극장 다니엘 징가 극장장과 대구오페라하우스 간의 공연 초청에... "
"78","현대로템, 루마니아 전차사업 수주전략 공개…""현지생산·기술이전 추진""","  이의성 현대로템 디펜스해외사업담당 자문, 루마니아 현지 매체와 인터뷰 K2 전차 수출로 루마니아 방위산업과 협력 원해 현대로템이 루마니아에 K2 전차 수출을 타진한다. 단순 K2 전차 판매만이 아닌 현지에서... "
"79","우크라 전쟁 확전 분위기 고조… 나토 ‘집단방위조항’ 발동하나","  나토 회원국 루마니아 국경까지 러, 곡물시설 집중타격… 위기감 우크라이나 전쟁이 18개월째 장기화하며... 여기에 러시아가 루마니아와 국경을 맞대고 있는 다뉴브강 인근 마을까지 공격하며 나토(북대서양조약기구)... "
"80","대구오페라하우스, 오페라 콘텐츠 해외 수출의 선두에 서다","  이어 지난 4일에는 루마니아 부쿠레슈티 국립오페라극장과 대구오페라하우스간의 공연 초청에 관한 협의가 이뤄졌다. 루마니아 극장과의 공연 초청사업은 지난 5월 대구오페라하우스에서 루치안 로마싀카누 루마니아... "
"81","뒤통수 조심해야…러軍 약 200명, 美하이마스에 전멸되는 순간[핫이슈]","  루마니아 코앞에 있는 항만 공습한 러시아 앞서 러시아군은 2일 우크라이나의 주요 곡물 창고와 항로가 있는... 러시아군이 파괴한 다뉴브강의 이즈마일항은 루마니아와 국경을 접하고 있는 우크라이나 남단의 항구... "
"82","곡물 수출 대체경로 공격‥나토 직접 충돌 우려","  ◀ 앵커 ▶ 러시아가 나토 회원국인 루마니아 인근의 우크라이나 곡물창고를 공격했습니다. 나토 회원국과... 레니항은 나토 회원국인 루마니아와 다뉴브강을 사이에 두고 200m 떨어진 곳으로 러시아가 나토 동맹국과...  "
"83","[씬속뉴스] 러시아, 우크라에 집속탄 '맞불'…어린이 포함 민간인 희생자 속출","  회원국인 루마니아와 매우 인접한 지역 뉴욕타임스 ""러시아군, 자칫하면 루마니아 국경지대 안쪽까지 피해 가할 수 있어"" 루마니아 국방부 성명 ""아직 루마니아 영해 직접적 피해 없지만 동맹국과 함께 강화된 경계 태세... "
"84","노르웨이, 우크라에 F-16 기증키로…덴마크·네덜란드 이어(종합)","  이에 따라 57대 중 32대는 루마니아에 판매하기로 확정했으며, 13대는 수리 비용이 많이 들어 폐기 혹은 박물관 보관 가능성이 거론되고 있다. 남은 12대가 당초 미 공군 훈련을 지원하는 민간 회사에 판매 예정이었지만... "
