"","title","contents"
"44","먹구름 드리운 그리스 해안가","  사진제공/AFP통신 = 20일(현지시간) 그리스 북부 도시 테살로니키의 해안가를 따라 노점상들이 가판대에서 물건을 판매하고 있다. "
"45","‘그리스 검투사 콜로세움 정복하다’ 니코스, 월드3쿠션서바이벌 우승…세계...","  우승 없이 긴 시간 동안 힘들 때도 많았지만 포기하지 않고 달려왔다.” 그리스의 ‘강호’ 니코스가... 13위, 그리스)는 76점으로 1위를 차지했다. 그간 3쿠션월드컵서 준우승과 공동3위를 세 번씩 차지했던 니코스는... "
"46","불타는 지구…미국, 폭염주의보 16개 주로 확대·그리스, 산불에 시신 26구 발...","  산불이 나흘째 진행 중인 그리스에선 불에 탄 시신 26구가 숲에서 나와 충격을 더했다. 시신들이 나온 그리스 에브로스는 튀르키예와의 접경지대로, 이미 산불로 지역이 초토화된 상태다. 인근 병원 의료진은 산불을... "
"47","삼성중공업, 그리스 선사에 LNG선 인도…토탈에너지스 정기 용선","  17만4000㎥ 규모의 LNG 운반선 납품 마란가스 2020년 11월 삼성중공업에 발주 삼성중공업이 그리스 선사에 액화천연가스(LNG)운반선을 인도했다. 24일 업계에 따르면 삼성중공업은 21일(현지시간) 그리스... "
"48","5시간 ‘핏빛 복수극’으로 재탄생한 그리스 비극","  ‘그리스 비극의 아버지’로 불리는 아이스킬로스의 ‘오레스테이아 3부작’을 영국 극작가 지니 해리스가... 형식의 그리스 비극 가운데 유일하게 남은 작품”이라며 “(각색)대본을 처음 받았을 때 헛웃음이 날 정도로... "
"49","'축구 범죄' 그리스서 UCL 팬들 충돌 끝 칼부림…20대 사망·예선전 연기","  그리스 수도 아테네에서 유럽축구연맹(UEFA) 챔피언스리그(UCL) 예선전을 앞두고 팬들 간 충돌 끝에 20대 남성이 흉기에 찔려 숨졌습니다. 현지시간 그제(7일) 오후 그리스 아테네 외곽의 OPAP스타디움 인근에서 홈팀 AEK... "
"50","[종합] 한지민, 그리스→프랑스까지 FLEX하는 효녀 ""엄마와 함께한 모든 여행...","  얼마 전에 제가 엄마랑 둘이 그리스로 여행을 갔다 왔다. 그리스에서 예뻐서 구매해봤다""라고 설명했다. 첫 애장품은 텀블러였다. 한지민은 ""낭비가 심하고 쓰레기도 많이 나와서 '힙하게' 촬영 들어가면서 샀다. 저는 이게... "
"51","그리스 언론, 결장한 황인범 '이적 문제로 팀과 마찰' 보도","  올림피아코스(그리스)의 핵심 미드필더 황인범이 돌연 출전 명단에서 빠진 가운데 이적 요청으로 구단과 마찰을 빚고 있다는 현지 매체들의 보도가 나왔다. 가제타 그리스는 11일 구단 소식통을 인용, ""황인범이 기존... "
"52","그리스 총리 ""산불로 휴가망친 관광객에 1주일 무료휴가 제공""","  미초타키스 그리스 총리는 2일(현지시간) 동남부 로도스섬을 휩쓴 대형 산불로 휴가를 망친 관광객에게... 미초타키스 총리는 이날 영국 ITV 방송과 인터뷰에서 ""산불로 인해 휴가가 짧아진 모든 사람을 위해 그리스... "
"53","'늘씬 자태' 엄지원, 그리스 바다서 수영복 입고 배영 중 …""크루즈 여행"" [N...","  배우 엄지원이 가족들과 그리스 여행을 떠났다. 엄지원은 20일 자신의 사회관계망서비스(SNS) 계정에 ""엄마... 같아요, 그리스가 정말 아름답네요""라고 덧붙이며 사진을 게재했다. 공개한 사진에는 엄지원이 그리스... "
"54","핀란드, 그리스 등 잼버리 참가국 대사관들, 경기도에 감사 편지","  13일 경기도에 따르면 지난 10일 핀란드 대사관을 시작으로, 슬로베니아, 산마리노, 그리스, 크로아티아, 벨라루스, 볼리비아, 동티모르, 홍콩·마카오(중국), 몬테네그로 등 10개국 대사관에서 감사 편지를 보냈다.... "
"55","그리스 산불현장서 소방비행기 추락 2명 사망(종합)","  특파원 = 그리스 에비아섬에서 25일(현지시간) 산불 진화에 나섰던 소방 비행기 1대가 추락해 탑승자 2명이 모두 숨지고 산불 현장에서는 신원을 알 수 없는 시신 1구가 발견됐다. 그리스 공영 방송 ERT와 AFP 통신에... "
"56","거대 산불 휩싸인 그리스·이탈리아서 인명피해 속출","  그리스 중부서 새로운 산불 잇따라…지난 2주 새 500건 발생 이탈리아 남부도 산불…팔레르모서 3명 사망... 그리스 중부의 두 주요 도시인 볼로스, 라미아 외곽에서 산불이 발생해 인근 지역 주민들에게 대피령이... "
"57","""하루 2만명만"" 그리스 아크로폴리스 입장 제한","  폭염 속 관광객 몰리자 시간대별 인원제한…내달 4일부터 그리스가 아테네의 유명 관광지 아크로폴리스 방문객 수를 일일 2만명으로 제한하기로 했다. 2일(현지시간) AP·AFP통신에 따르면 그리스 정부는 다음 달 4일부터... "
