"","title","contents"
"53","돈치치, 주장된 소감 “슬로베니아 우승시킬 것”[FIBA]","  루카 돈치치(24·슬로베니아)가 올여름 슬로베니아 농구 대표팀을 이끄는 것에 대한 기대감을 표했다. 돈치치는 지난 29일 슬로베니아 농구 대표팀 주장 임명 기념 기자회견에서 FIBA 월드컵에서 금메달을 따겠다는 포부를... "
"54","[포토] 기아 오산교육센터 찾은 잼버리 슬로베니아 대원들","  제25회 세계스카우트 잼버리에 참가했던 슬로베니아 대원들이 9일 경기도 오산시 기아 오산교육센터에 전시된 기아의 플래그십 전기차 스포츠유틸리티차(SUV) EV9을 둘러보면서 기념 촬영을 하고 있다. 우성민 "
"55","놀란 가슴 쓸어내린 일본, 와타나베 발목 부상 경미···월드컵 출전 이상 무","  2023 FIBA 농구 월드컵을 준비 중인 일본은 현재 앙골라, 프랑스, 슬로베니아를 초청해 2023 소프트 뱅크컵을 치르고 있다. 앙골라를 상대로 승리를 거뒀고 오는 17일 프랑스, 19일 슬로베니아와의 맞대결을 가진다.... "
"56","'드디어 다이어트 성공?' 돈치치의 다음 시즌이 더욱 기대되는 이유","  루카 돈치치의 슬로베니아 대표팀 트레이너인 안지 마첵은 16일(이하 한국시간) 언론과 인터뷰에서 돈치치의... 최근 슬로베니아 대표팀에서 평가전을 소화하며 농구 월드컵에 대비하고 있는 돈치치는 이전보다 확실히... "
"57","댐 파손·열차 탈선…북유럽도 역대급 폭우 피해","  북유럽과 슬로베니아 등의 중부 유럽은 최악의 폭우로 비상이 걸렸습니다. 이준삼 기자입니다. [기자]... 슬로베니아에서는 앞서 지난 4일 하루 동안 한 달 치 강수량이 쏟아져 최소 6명이 숨졌습니다. <로베르트 골로프... "
"58","[한반도와 세계] 낭만에 관하여","  올여름 중국에 버금가는 비 피해를 본 곳이 바로 슬로베니아다. 로베르트 골롭(Robert Golob) 총리는 지난 목요일과 금요일(2023년 8월 3일-4일) 양일간 내린 폭우로 인해 슬로베니아 역사상 최악의 자연재해가... "
"59","2023 FIBA 월드컵, 돈치치·에드워즈 포함 ‘NBA리거 55명’ 뜬다[오피셜]","  돈치치(슬로베니아) 루디 고베어(프랑스) , 라우리 마카넨(핀라드), 칼 앤서니-타운스(도미니카), 니콜라... (샌안토니오) 슬로베니아(1명): 돈치치(댈러스) 스페인(1명): 산티 알다마(멤피스) 핀란드(1명): 라우리 마카넨... "
"60","불가리아, 신재생 에너지 현황과 전망","  5.] 2022년 국가별 수출을 보면, 슬로베니아가 약 2억7000만 달러 수준으로 1위, 세르비아가 2억6000만... 중인 슬로베니아와 원전이 없는 세르비아, 북마케도니아 등에 전력을 공급하고 있다. 2021년 대비 2022년... "
"61","농구월드컵 개막, 주목할 7가지 이슈들","  F조의 슬로베니아의 경우 카보베르데, 조지아, 베네수엘라를 상대하는데 역시 상대적으로 편안한 조별예선... 슬로베니아의 루카 돈치치는 국제농구 무대 최고의 스타로 꼽히는 선수다. 핀란드의 라우리 마카넨 역시... "
"62","노바티스, 산도즈 바이오시밀러에 6300억 '통 큰 투자'","  산도즈 바이오시밀러 공장은 슬로베니아 렌다바에 지어진다. 노바티스는 지난 3월 산도즈 바이오시밀러... 위해 슬로베니아 렌다바 인근 류블랴나에 바이오시밀러 기술개발센터를 설립하고 200명을 신규 고용할... "
"63","남유럽은 폭염에 사망자 늘고, 중부 유럽은 최악 폭우","  한편, 지난 4일 중부 유럽에 해당하는 슬로베니아를 중심으로 역사상 최악의 폭우가 내리면서 주말 동안 큰 피해가 발생하면서 유럽연합(EU)과 북대서양조약기구(NATO)가 지원에 나섰다. 에이피(AP) 통신 등은 슬로베니아... "
"64","‘21P-10R-14A’ 돈치치, 아데토쿤보 빠진 그리스에 패배[FIBA]","  돈치치가 속한 슬로베니아는 3일 오전(한국시간) 슬로베니아 류블랴나에서 열린 그리스와의 친선경기에서 91-98, 7점 차로 패배했다. 이날 돈치치는 경기 시작 30분 만에 21득점 10리바운드 14어시스트로 트리플더블을... "
"65","[영상] 남부 유럽은 펄펄 끓는데 중부 유럽은 '물폭탄'…미국 동부는 곳곳에서...","  현지시간 지난 5일 중부 유럽에 속하는 슬로베니아를 중심으로 오스트리아, 세르비아, 크로아티아 등에서 기록적인 폭우가 쏟아졌습니다. 슬로베니아는 지난 4일부터 북부 지역을 중심으로 폭우가 쏟아져 국토 3분의 2가... "
"66","2019년 대참사 이후 첫 농구월드컵, 미국은 명예회복에 성공할 수 있을까","  루카 돈치치를 보유하고 있는 슬로베니아, 프란츠 바그너와 모리츠 바그너, 데니스 슈로더, 다니엘 타이스... * FIBA 월드컵 파워랭킹(12위까지) * 1위: 미국 2위: 프랑스 3위: 호주 4위: 슬로베니아 5위: 독일 6위: 스페인 7위... "
"67","‘루카 매직’은 계속 된다, 돈치치 몬테네그로 상대로 34점 포함 트리플더블","  슬로베니아 남자농구 대표팀은 9일(한국시간) 슬로베니아 류블라냐 스토지체 홀에서 열린 몬테네그로와의 친선 경기에서 104-100으로 승리했다. 승리의 일등공신의 에이스 루카 돈치치(24, 201cm)다. 돈치치는 32분 52초를... "
